"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Legend Spin L 2.4 м (3-15 гр)";;"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 3-15 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки. Ручка сделана из пробки, а сам спиннинг из углепластика.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.4 м<br /><strong>Длина в сборе</strong>: 125 см<br /><strong>Количество частей</strong>: 2 (штекерный)<br /><strong>Тест</strong>: 3-15 гр<br /><strong>Материал</strong>: углепластик<br /><strong>Рукоятка</strong>: пробка<br /><strong>Конструкция</strong>: штереная";"790";"spinning-shtekernyy-libao-legend-spin-l-2-4-m-3-15-gr";"libao-legeng-spin-ml-2-4-3-15gr.png|libao-legeng-spin-ml-2-4-3-15gr-b.png|libao-legeng-spin-ml-2-4-3-15gr-r.png";"CN214";"-1";"1";"Купить Спиннинг штекерный Libao Legend Spin L 2.4 м (3-15 гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Legend Spin L 2.4 м (3-15 гр) купить, CN214, Спиннинг, штекерный, Libao, Legend, Spin, L 2.4, 3-15";"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 3-15 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки";;"0";"0";"214";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";214;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Legend Spin L 2.1 м (3-15 гр)";;"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 3-15 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки. Ручка сделана из пробки, а сам спиннинг из углепластика.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.1 м<br /><strong>Длина в сборе</strong>: 110 см<br /><strong>Количество частей</strong>: 2 (штекерный)<br /><strong>Тест</strong>: 3-15 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Рукоятка</strong>: пробка<br /><strong>Конструкция</strong>: штереная";"750";"spinning-shtekernyy-libao-legend-spin-l-2-1-m-3-15-gr";"libao-legeng-spin-ml-2-1-3-15gr.png|libao-legeng-spin-ml-2-1-3-15gr-b.png|libao-legeng-spin-ml-2-1-3-15gr-r.png";"CN213";"-1";"1";"Купить Спиннинг штекерный Libao Legend Spin L 2.1 м (3-15 гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Legend Spin L 2.1 м (3-15 гр) купить, CN213, Спиннинг, штекерный, Libao, Legend, Spin, L 2.1, 3-15";"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 3-15 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки";;"0";"0";"213";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";213;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Legend Spin ML 2.7 м (4-21 гр)";;"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 4-21 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки. Ручка сделана из пробки, а сам спиннинг из углепластика.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.7 м<br /><strong>Длина в сборе</strong>: 140 см<br /><strong>Количество частей</strong>: 2 (штекерный)<br /><strong>Тест</strong>: 4-21 гр<br /><strong>Материал</strong>: углепластик<br /><strong>Рукоятка</strong>: пробка<br /><strong>Конструкция</strong>: штереная";"850";"spinning-shtekernyy-libao-legend-spin-ml-2-7-m-4-21-gr";"libao-legeng-spin-ml-2-7-4-21gr.png|libao-legeng-spin-ml-2-7-4-21gr-b.png|libao-legeng-spin-ml-2-7-4-21gr-r.png";"CN212";"-1";"1";"Купить Спиннинг штекерный Libao Legend Spin ML 2.7 м (4-21 гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Legend Spin ML 2.7 м (4-21 гр) купить, CN212, Спиннинг, штекерный, Libao, Legend, Spin, ML 2.7, 4-21";"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 4-21 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки";;"0";"0";"212";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";212;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Legend Spin ML 2.4 м (4-21 гр)";;"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 4-21 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки. Ручка сделана из пробки, а сам спиннинг из углепластика.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.4 м<br /><strong>Длина в сборе</strong>: 125 см<br /><strong>Количество частей</strong>: 2 (штекерный)<br /><strong>Тест</strong>: 4-21 гр<br /><strong>Материал</strong>: углепластик<br /><strong>Рукоятка</strong>: пробка<br /><strong>Конструкция</strong>: штереная";"790";"spinning-shtekernyy-libao-legend-spin-ml-2-4-m-4-21-gr";"libao-legeng-spin-ml-2-4-4-21gr.png|libao-legeng-spin-ml-2-4-4-21gr-b.png|libao-legeng-spin-ml-2-4-4-21gr-r.png";"CN210";"-1";"1";"Купить Спиннинг штекерный Libao Legend Spin ML 2.4 м (4-21 гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Legend Spin ML 2.4 м (4-21 гр) купить, CN210, Спиннинг, штекерный, Libao, Legend, Spin, ML 2.4, 4-21";"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 4-21 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки";;"0";"0";"211";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";210;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Legend Spin ML 2.1 м (4-21 гр)";;"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 4-21 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки. Ручка сделана из пробки, а сам спиннинг из углепластика.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.1 м<br /><strong>Длина в сборе</strong>: 110 см<br /><strong>Количество частей</strong>: 2 (штекерный)<br /><strong>Тест</strong>: 4-21 гр<br /><strong>Материал</strong>: углепластик<br /><strong>Рукоятка</strong>: пробка<br /><strong>Конструкция</strong>: штереная";"750";"spinning-shtekernyy-libao-legend-spin-ml-2-1-m-4-21-gr";"libao-legeng-spin-ml-2-1-4-21gr.png|libao-legeng-spin-ml-2-1-4-21gr-b.png|libao-legeng-spin-ml-2-1-4-21gr-r.png";"CN211";"-1";"1";"Купить Спиннинг штекерный Libao Legend Spin ML 2.1 м (4-21 гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Legend Spin ML 2.1 м (4-21 гр) купить, CN211, Спиннинг, штекерный, Libao, Legend, Spin, ML 2.1, 4-21";"Спиннинговое удилище штекерного типа отлично подойдет для рыбалки. Удочка имеет сердний строй и тест 4-21 граммов. Состоит из двуй частей: первая - основная, вторая идет в качестве виршинки";;"0";"0";"210";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";211;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Hunter Feeder 3.9 м";;"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы. Бланк удилища изготовлен из углеволокна, благодаря чему обеспечивается средне-быстрый строй, небольшой вес и отличная чувствительность к поклевкам. Противозахлестные кольца на длинных ножках позволяют ловить как с леской, так и с плетеным шнуром, не боясь пропила вставки. Пробковая рукоять удилища обеспечивает великолепный внешний вид удилища и приятные тактильные ощущения во время ловли.<br /><br /><strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.9 м<br /><strong>Длина в сборе</strong>: 137 см<br /><strong>Количество частей</strong>: 3+3<br /><strong>Тест</strong>: до 150 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: Пробка<br /><strong>Конструкция</strong>: Штекерная";"1990";"fider-shtekernyy-globe-hunter-feeder-3-9-m";"hunter-feeder-3-9.png|hunter-feeder-3-9-b.png|hunter-feeder-3-9-r.png";"CN209";"-1";"1";"Купить Фидер штекерный Globe Hunter Feeder 3.9 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Hunter Feeder 3.9 м купить, CN209, Фидер, штекерный, Globe, Hunter, Feeder, 3.9 м";"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы";;"0";"0";"209";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";209;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Hunter Feeder 3.6 м";;"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы. Бланк удилища изготовлен из углеволокна, благодаря чему обеспечивается средне-быстрый строй, небольшой вес и отличная чувствительность к поклевкам. Противозахлестные кольца на длинных ножках позволяют ловить как с леской, так и с плетеным шнуром, не боясь пропила вставки. Пробковая рукоять удилища обеспечивает великолепный внешний вид удилища и приятные тактильные ощущения во время ловли.<br /><br /><strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.6 м<br /><strong>Длина в сборе</strong>: 127 см<br /><strong>Количество частей</strong>: 3+3<br /><strong>Тест</strong>: до 150 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: Пробка<br /><strong>Конструкция</strong>: Штекерная";"1890";"fider-shtekernyy-globe-hunter-feeder-3-6-m";"hunter-feeder-3-6.png|hunter-feeder-3-6-b.png|hunter-feeder-3-6-r.png";"CN208";"-1";"1";"Купить Фидер штекерный Globe Hunter Feeder 3.6 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Hunter Feeder 3.6 м купить, CN208, Фидер, штекерный, Globe, Hunter, Feeder, 3.6 м";"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы";;"0";"0";"208";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";208;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Hunter Feeder 3.3 м";;"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы. Бланк удилища изготовлен из углеволокна, благодаря чему обеспечивается средне-быстрый строй, небольшой вес и отличная чувствительность к поклевкам. Противозахлестные кольца на длинных ножках позволяют ловить как с леской, так и с плетеным шнуром, не боясь пропила вставки. Пробковая рукоять удилища обеспечивает великолепный внешний вид удилища и приятные тактильные ощущения во время ловли.<br /><br /><strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.3 м<br /><strong>Длина в сборе</strong>: 117 см<br /><strong>Количество частей</strong>: 3+3<br /><strong>Тест</strong>: до 150 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: Пробка<br /><strong>Конструкция</strong>: Штекерная";"1790";"fider-shtekernyy-globe-hunter-feeder-3-3-m";"hunter-feeder-3-3.png|hunter-feeder-3-3-b.png|hunter-feeder-3-3-r.png";"CN207";"-1";"1";"Купить Фидер штекерный Globe Hunter Feeder 3.3 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Hunter Feeder 3.3 м купить, CN207, Фидер, штекерный, Globe, Hunter, Feeder, 3.3 м";"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы";;"0";"0";"207";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";207;
"Удилища/Фидерные";"fishing-rods/feeder";"Фидер штекерный Globe Hunter Feeder 3.0 м";;"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы. Бланк удилища изготовлен из углеволокна, благодаря чему обеспечивается средне-быстрый строй, небольшой вес и отличная чувствительность к поклевкам. Противозахлестные кольца на длинных ножках позволяют ловить как с леской, так и с плетеным шнуром, не боясь пропила вставки. Пробковая рукоять удилища обеспечивает великолепный внешний вид удилища и приятные тактильные ощущения во время ловли.<br /><br /><strong>Производитель</strong>: Globe<br /><strong>Длина</strong>: 3.0 м<br /><strong>Длина в сборе</strong>: 107 см<br /><strong>Количество частей</strong>: 3+3<br /><strong>Тест</strong>: до 150 гр<br /><strong>Материал</strong>: Карбон (углепластик)<br /><strong>Рукоятка</strong>: Пробка<br /><strong>Конструкция</strong>: Штекерная";"1690";"fider-shtekernyy-globe-hunter-feeder-3-0-m";"hunter-feeder-3-0.png|hunter-feeder-3-0-b.png|hunter-feeder-3-0-r.png";"CN206";"-1";"1";"Купить Фидер штекерный Globe Hunter Feeder 3.0 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Фидер штекерный Globe Hunter Feeder 3.0 м купить, CN206, Фидер, штекерный, Globe, Hunter, Feeder, 3.0 м";"«Охотник за трофеями» - так можно охарактеризовать линейку фидерных удилищ Globe Hunter Feeder. Подобная длина и тест указывает на область применения удилищ – бескрайние водохранилища, а также крупные полноводные реки с сильным течением, ловля крупной трофейной рыбы";;"0";"0";"206";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";206;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный KUMYANG Andorra Boat Party 2.7 м";;"Спиннинг штекерный KUMYANG Andorra Boat Party 2.7 метра сделан из стекловолокна и оснащен ручкой ЭВА.<br /><br /><strong>Производитель</strong>: KUMYANG<br /><strong>Длина</strong>: 2.7 м<br /><strong>Длина в сборе</strong>: 130 см<br /><strong>Количество частей</strong>: 2<br /><strong>Тест</strong>: 150 - 300 гр<br /><strong>Материал</strong>: Стекловолокно<br /><strong>Рукоятка</strong>: ЭВА<br /><strong>Конструкция</strong>: Штекерная";"490";"spinning-shtekernyy-kumyang-andorra-boat-party-2-7-m";"kumyang-andorra-270.png|kumyang-andorra-270-b.png|kumyang-andorra-270-r.png";"CN205";"-1";"1";"Купить Спиннинг штекерный KUMYANG Andorra Boat Party 2.7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный KUMYANG Andorra Boat Party 2.7 м купить, CN205, Спиннинг, штекерный, KUMYANG, Andorra, Boat, Party, 2.7 м";"Спиннинг штекерный KUMYANG Andorra Boat Party 2.7 метра сделан из стекловолокна и оснащен ручкой ЭВА.";;"0";"0";"205";0;"";;;RUR;"Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value= product_margin=LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";205;
